CASEID,REGION,METRO,MSASIZE,HH_SIZE,FAMINCOME,HH_NUMKIDS,HOUSETYPE,AGEYCHILD,HH_NUMADULTS,AGE,SEX,RACE,HISPAN,GENHEALTH,BMI,EDUC,EDUCYRS,SCHLCOLL,FULLPART,UHRSWORKT,HH_NUMOWNKIDS,PED,SED_EAT,FOODSHOP,SODA,STORE,EXFREQ,FASTFDFREQ,ENOUGHFD,ACT_CAREHH,ACT_CARENHH,ACT_EDUC,ACT_FOOD,ACT_HHACT,ACT_PURCH,ACT_RELIG,ACT_SOCIAL,ACT_SPORTS,ACT_VOL,ACT_WORK,ACT_SLEEPING
2.01E+13,3,1,3,3,15,1,1,6,2,40,2,100,100,3,NA,40,216,1,1,50,1,60,20,1,1,2,NA,2,1,0,0,0,60,0,120,0,495,0,0,0,660
2.01E+13,2,2,4,2,12,0,1,NA,2,62,2,100,100,1,28.2,41,318,NA,NA,NA,0,60,20,1,NA,1,7,NA,1,0,0,0,60,295,0,0,155,0,470,0,360
2.01E+13,1,3,2,1,10,0,1,NA,1,30,1,100,100,1,20.8,41,318,1,1,40,0,115,0,1,2,1,7,1,1,0,0,0,115,15,75,0,440,0,0,225,570
2.01E+13,3,2,6,8,14,3,1,7,5,57,1,131,100,2,23.2,21,112,NA,1,40,3,40,30,2,NA,NA,10,NA,1,32,0,0,40,5,0,0,256,15,0,463,399
2.01E+13,1,2,5,4,15,2,1,7,2,43,2,100,100,1,25.7,41,318,1,2,4,2,37,0,1,2,1,4,3,1,105,7,0,37,200,65,65,220,0,0,0,540
2.01E+13,2,1,4,3,6,2,1,12,1,46,2,100,100,3,37.8,21,112,1,1,35,2,50,10,1,1,1,NA,4,1,0,0,0,50,408,0,0,180,0,0,0,745
2.01E+13,3,1,3,2,11,0,1,NA,2,76,1,110,100,4,31.2,16,111,NA,NA,NA,0,25,3,2,1,NA,3,NA,1,0,0,0,25,0,0,175,405,0,125,0,525
2.01E+13,4,1,3,1,8,0,1,NA,1,79,2,100,100,3,26.5,30,214,NA,NA,NA,0,80,0,1,NA,1,1,1,1,0,0,0,80,175,60,0,240,0,0,0,854
2.01E+13,3,1,6,2,15,0,1,NA,2,38,1,100,100,3,21.4,30,213,1,1,42,0,60,0,1,NA,1,1,1,1,0,0,0,60,100,35,0,305,0,0,0,370
2.01E+13,2,2,7,1,11,0,1,NA,1,52,1,100,100,4,31.4,30,112,NA,1,45,0,75,0,1,1,1,5,5,1,0,120,0,75,60,45,0,360,0,0,120,465
2.01E+13,3,2,7,3,15,0,1,NA,3,23,2,100,244,2,18.1,30,214,5,1,40,0,110,0,2,1,NA,4,NA,1,0,0,0,110,150,395,0,70,0,0,0,595
2.01E+13,3,4,0,3,8,2,1,1,1,27,1,100,100,2,29.3,30,112,1,1,39,2,30,10,1,1,2,NA,3,1,20,0,0,30,0,0,0,88,0,0,825,360
2.01E+13,3,2,5,1,6,0,1,NA,1,85,2,100,100,3,19.5,21,112,NA,NA,NA,0,80,0,1,NA,1,NA,NA,1,0,0,0,80,0,0,111,542,10,0,0,610
2.01E+13,1,4,0,1,4,0,1,NA,1,26,2,100,100,3,47.2,30,213,1,2,9995,0,30,15,1,1,1,4,NA,1,0,0,0,30,15,120,0,358,0,0,445,420
2.01E+13,4,3,3,2,12,0,1,NA,2,31,1,100,100,2,25.7,40,216,1,1,50,0,20,0,1,2,3,1,2,1,0,0,0,20,60,210,0,460,0,0,0,660
2.01E+13,1,1,7,5,9,3,1,2,2,36,2,110,100,3,19.9,40,216,1,1,35,2,30,5,1,NA,1,NA,10,1,95,0,0,30,230,10,120,175,0,0,0,539
2.01E+13,1,2,5,4,13,2,1,10,2,38,2,100,100,2,25.8,40,216,1,2,10,2,105,0,1,2,1,7,NA,1,0,0,0,105,210,0,0,350,30,0,0,570
2.01E+13,4,2,6,1,13,0,1,NA,1,52,1,131,100,1,20.8,40,216,NA,1,40,0,60,15,1,2,1,4,2,1,0,0,0,60,105,60,60,270,45,0,0,691
2.01E+13,2,1,4,2,9,0,1,NA,2,62,1,100,210,2,27.4,21,112,NA,1,35,0,80,0,3,NA,1,7,NA,2,0,0,0,80,60,0,0,300,0,0,430,450
2.01E+13,4,1,7,1,14,0,1,NA,1,45,1,100,100,2,25.8,40,216,1,1,40,0,150,84,1,2,1,2,1,1,0,0,0,150,180,0,0,459,45,0,0,540
2.01E+13,1,2,6,2,15,0,1,NA,2,79,2,100,100,4,20.5,41,319,NA,NA,NA,0,75,20,2,2,NA,7,2,1,0,0,0,75,465,0,0,290,30,0,0,420
2.01E+13,3,2,6,2,10,1,1,14,1,30,1,110,100,2,34.9,31,214,1,1,40,1,65,0,1,NA,2,1,NA,1,10,0,0,65,75,0,0,120,0,0,550,500
2.01E+13,3,4,0,2,11,0,1,NA,2,65,1,100,100,5,33.5,32,214,NA,NA,NA,0,90,0,2,2,NA,NA,NA,1,80,0,0,90,0,0,0,570,0,78,0,547
2.01E+13,2,1,4,3,12,0,1,NA,3,24,1,100,100,3,18.8,21,112,1,1,40,0,37,0,2,1,NA,NA,3,1,0,0,0,37,0,0,0,230,0,0,301,853
2.01E+13,3,4,0,5,14,3,1,7,2,40,2,100,100,1,24.9,40,216,1,1,40,3,75,5,1,NA,1,15,3,1,15,0,0,75,40,0,120,340,60,0,0,707
2.01E+13,2,4,0,3,12,1,1,16,2,51,1,100,100,2,32.3,21,112,NA,1,50,0,45,0,3,1,1,NA,2,1,0,0,0,45,0,315,0,245,0,0,0,660
2.01E+13,2,2,7,4,16,2,1,0,2,34,1,100,100,2,25.8,40,216,1,1,50,2,120,75,1,1,1,NA,3,1,162,0,0,120,310,10,185,60,0,0,0,478
2.01E+13,1,2,7,4,15,1,1,14,3,18,1,100,100,3,37.7,21,112,1,NA,NA,0,60,10,3,NA,3,7,NA,1,0,0,0,60,90,180,0,370,0,0,120,590
2.01E+13,1,2,5,3,16,0,1,NA,3,67,1,100,100,1,22.3,43,321,NA,1,40,0,105,20,3,1,1,4,NA,1,0,0,0,105,215,110,0,380,0,0,15,510
2.01E+13,4,2,6,2,16,0,1,NA,2,63,1,100,210,NA,NA,40,216,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,635,0,30,0,0,95,15,0,0,0,630
2.01E+13,3,4,0,1,7,0,1,NA,1,74,1,110,100,4,47.4,43,321,NA,NA,NA,0,85,0,1,2,1,NA,2,1,0,0,0,85,0,10,0,565,0,0,0,660
2.01E+13,4,1,6,2,11,0,1,NA,2,72,1,100,100,3,27.9,41,319,NA,NA,NA,0,50,0,3,NA,1,6,1,1,0,0,0,50,330,120,0,320,90,0,0,510
2.01E+13,3,4,0,1,8,0,1,NA,1,59,2,110,100,4,36,31,215,NA,1,40,0,110,0,1,1,2,NA,2,1,0,0,0,110,0,0,0,610,0,0,0,540
2.01E+13,4,3,3,4,15,2,1,5,2,44,2,100,100,2,20.5,43,321,1,2,20,2,90,30,1,NA,5,4,NA,1,0,0,0,90,200,0,0,300,0,0,0,600
2.01E+13,1,2,7,2,16,1,1,13,1,42,1,100,100,2,32.8,40,216,1,1,40,1,150,0,1,2,1,NA,2,1,0,0,0,150,0,210,0,485,0,0,0,540
2.01E+13,3,4,0,1,6,0,5,NA,1,50,2,100,100,4,NA,30,213,NA,1,40,0,0,420,1,1,2,NA,2,1,0,0,0,0,150,0,0,720,0,0,0,570
2.01E+13,3,2,4,3,7,0,1,NA,3,61,2,100,100,2,36.3,21,112,NA,1,50,0,150,0,1,2,2,NA,2,1,0,0,0,150,180,0,0,430,0,0,0,660
2.01E+13,1,4,0,3,16,1,1,4,2,45,1,100,100,2,26.6,40,317,1,1,50,1,195,0,2,2,NA,3,NA,1,150,0,0,195,150,0,0,270,0,0,0,645
2.01E+13,1,2,7,2,16,0,1,NA,2,65,2,100,100,2,29.2,21,112,NA,NA,NA,0,30,0,1,2,1,2,5,1,0,0,0,30,105,10,0,410,0,0,0,720
2.01E+13,3,1,7,4,14,2,1,12,2,49,1,100,100,2,36.5,31,214,1,1,50,2,110,23,2,2,NA,4,NA,1,0,0,0,200,0,0,0,440,90,0,0,520
2.01E+13,3,2,4,4,10,1,1,8,3,55,2,100,100,3,29.3,21,112,NA,1,40,0,90,20,1,2,2,NA,NA,1,30,0,0,90,270,0,0,540,0,0,0,450
2.01E+13,4,2,6,1,11,0,1,NA,1,77,1,100,100,1,23.6,30,214,NA,NA,NA,0,155,5,1,2,1,1,NA,1,0,0,0,155,250,0,0,305,0,0,0,705
2.01E+13,1,3,4,5,15,2,1,13,3,16,1,100,100,1,19.8,15,110,3,NA,NA,0,90,10,2,NA,NA,10,2,1,0,0,0,90,0,15,0,480,0,0,0,645
2.01E+13,3,1,7,4,8,2,1,13,2,16,1,100,210,1,28.4,21,112,3,NA,NA,0,30,10,2,2,NA,5,1,1,0,0,75,30,15,45,165,165,30,20,0,675
2.01E+13,3,2,5,2,12,1,1,10,1,50,2,100,100,2,29.6,40,216,NA,1,57,1,105,0,1,2,1,4,2,1,10,0,0,105,60,250,30,165,0,0,0,360
2.01E+13,4,2,5,4,10,1,1,16,3,21,1,100,210,2,21,30,213,1,1,35,0,50,0,2,2,NA,2,NA,1,0,0,0,50,0,0,0,206,0,0,450,720
2.01E+13,2,3,2,3,1,2,1,9,1,32,2,100,100,NA,NA,21,112,1,2,20,2,NA,NA,NA,NA,NA,NA,NA,NA,35,0,0,60,205,90,0,255,0,0,0,560
2.01E+13,3,1,5,2,7,0,1,NA,2,57,2,110,100,4,37.4,21,112,NA,NA,NA,0,45,0,1,1,1,3,NA,1,0,0,0,45,60,0,0,743,0,0,0,500
2.01E+13,4,1,7,2,14,0,1,NA,2,74,1,100,100,1,21.8,41,318,NA,NA,NA,0,150,20,1,2,1,NA,2,1,0,0,0,150,495,0,0,195,0,0,0,570
2.01E+13,3,2,7,3,14,1,1,11,2,35,2,110,100,1,21.5,40,216,1,2,20,1,60,30,1,NA,2,1,NA,1,60,0,0,60,0,0,0,130,0,0,285,750
2.01E+13,1,1,7,3,15,1,1,9,2,50,2,100,100,2,24.4,40,216,NA,NA,NA,1,40,5,1,2,1,20,1,1,35,0,0,40,240,10,0,15,0,0,30,460
2.01E+13,4,2,7,4,11,1,1,13,3,55,2,100,210,3,30.8,12,105,NA,NA,NA,1,60,25,2,1,NA,2,NA,1,10,30,0,60,127,125,0,210,0,0,0,500
2.01E+13,4,3,3,3,16,0,1,NA,3,19,2,100,100,2,21.3,30,112,4,2,32,0,135,30,2,NA,NA,NA,2,1,0,22,0,135,128,30,0,370,0,0,0,483
2.01E+13,1,3,2,1,4,0,1,NA,1,79,1,100,100,5,24.6,21,112,NA,NA,NA,0,60,28,1,NA,1,3,1,1,0,1080,0,60,0,0,0,45,0,0,0,255
2.01E+13,2,3,2,1,10,0,1,NA,1,49,1,100,100,1,23.8,40,216,1,1,40,0,120,80,1,2,1,2,NA,1,0,0,0,120,0,0,0,290,600,0,0,390
2.01E+13,4,4,0,1,13,0,1,NA,1,77,1,100,210,2,28.9,32,215,NA,NA,NA,0,240,0,1,1,1,2,NA,1,0,0,0,240,165,0,0,480,0,0,0,390
2.01E+13,4,1,6,8,6,3,1,5,5,17,2,100,210,3,22.9,15,110,3,NA,NA,0,60,0,2,NA,NA,1,NA,2,0,0,485,60,0,0,0,130,0,60,0,600
2.01E+13,2,1,4,5,13,3,1,1,2,32,1,100,100,1,24.3,21,112,1,1,40,3,12,0,3,1,1,NA,NA,3,0,0,0,12,0,0,0,968,0,0,0,450
2.01E+13,4,2,7,3,13,2,1,6,1,43,2,100,100,3,29.3,21,112,1,1,40,2,90,10,1,2,1,NA,1,1,205,0,0,90,545,25,0,35,0,0,0,510
2.01E+13,2,4,0,2,14,0,1,NA,2,80,1,100,100,2,26.3,21,112,NA,NA,NA,0,125,150,2,2,NA,2,NA,1,0,0,0,125,180,25,65,406,0,0,0,485
2.01E+13,1,2,6,4,16,2,1,11,2,15,1,100,100,3,31.6,14,109,3,NA,NA,0,90,20,2,2,NA,3,NA,1,0,0,0,90,60,0,0,635,95,0,0,525
2.01E+13,2,4,0,2,12,0,1,NA,2,73,1,100,100,NA,NA,40,318,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,120,0,45,30,315,0,0,0,570
2.01E+13,2,2,7,3,13,0,1,NA,3,56,1,100,100,3,24.4,32,214,NA,2,26,0,45,15,3,2,1,NA,NA,1,0,0,0,45,120,0,0,45,0,0,615,465
2.01E+13,2,4,0,3,7,0,1,NA,3,77,1,100,100,3,42.2,21,112,NA,NA,NA,0,30,40,2,NA,NA,NA,NA,1,0,0,0,30,90,60,0,630,0,0,0,610
2.01E+13,2,2,5,5,5,3,1,2,2,54,2,110,100,3,32.6,21,112,NA,1,40,0,35,10,3,NA,1,NA,NA,1,290,0,0,35,405,0,0,155,0,0,0,555
2.01E+13,4,2,7,2,15,0,1,NA,2,48,1,100,100,2,19.8,41,318,1,1,40,0,90,15,2,2,NA,4,NA,1,0,0,0,90,90,10,0,200,0,0,400,560
2.01E+13,3,3,2,1,9,0,1,NA,1,51,2,100,100,3,46.3,31,214,NA,1,9995,0,180,0,1,2,1,1,17,3,0,90,0,180,50,0,0,510,0,0,0,450
2.01E+13,1,4,0,1,5,0,5,NA,1,51,2,100,100,1,33.7,32,214,NA,1,40,0,90,0,1,1,1,3,NA,1,0,0,0,90,15,120,0,555,0,38,0,540
2.01E+13,1,2,5,3,8,1,1,10,2,68,2,110,100,3,29.2,40,216,NA,NA,NA,0,120,0,2,NA,NA,7,NA,1,0,0,0,120,120,0,280,300,0,0,0,585
2.01E+13,2,2,6,2,14,0,1,NA,2,38,1,100,100,3,35.6,21,112,1,1,40,0,45,0,1,1,5,NA,3,1,0,0,0,45,30,0,0,265,160,0,490,375
2.01E+13,2,2,6,4,3,0,1,NA,4,73,2,110,100,4,27.2,21,112,NA,NA,NA,0,30,0,3,2,2,NA,1,2,0,0,0,30,15,10,225,30,0,0,0,990
2.01E+13,1,2,4,4,16,2,1,8,2,38,2,100,244,2,30,41,318,1,2,30,2,150,0,1,2,1,3,1,1,30,0,0,150,182,60,0,283,0,0,0,630
2.01E+13,3,2,5,3,14,0,1,NA,3,26,1,110,100,1,24.4,21,112,1,NA,NA,0,94,0,2,1,NA,7,NA,1,0,0,0,94,5,15,0,831,5,0,0,480
2.01E+13,2,2,4,1,15,0,1,NA,1,55,1,100,100,NA,NA,41,319,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,30,0,0,120,0,0,0,1290
2.01E+13,3,1,5,1,14,0,1,NA,1,48,2,110,100,2,32.9,40,318,1,1,40,0,45,0,1,2,1,3,NA,1,0,0,0,45,60,0,0,180,0,0,0,1095
2.01E+13,3,4,0,2,14,0,1,NA,2,64,2,100,100,2,22.7,30,214,NA,1,43,0,75,35,1,2,2,NA,NA,1,15,10,0,75,0,53,40,173,0,50,0,480
2.01E+13,4,2,5,4,8,2,1,2,2,65,2,100,100,3,39.9,40,216,NA,NA,NA,0,80,0,2,1,NA,5,3,1,30,0,0,80,170,45,0,408,0,0,0,445
2.01E+13,2,1,3,1,12,0,1,NA,1,85,2,100,100,3,20.8,32,215,NA,NA,NA,0,60,0,1,2,1,7,NA,1,0,0,0,60,45,0,145,325,0,0,0,695
2.01E+13,2,3,3,3,10,0,1,NA,1,44,1,100,100,1,31,30,213,1,1,40,0,90,0,1,2,2,1,1,1,0,0,0,90,0,0,0,540,160,0,0,630
2.01E+13,2,3,2,5,15,3,1,7,2,33,1,100,100,3,27.3,21,112,1,1,40,3,10,5,2,1,NA,2,2,1,14,0,0,10,0,1,0,110,279,0,320,364
2.01E+13,2,2,3,5,10,2,1,4,3,73,1,131,100,3,NA,10,101,NA,NA,NA,0,210,0,2,2,NA,NA,NA,1,0,0,0,210,15,0,0,400,0,0,0,675
2.01E+13,3,1,5,4,12,2,1,2,2,24,2,100,100,3,26,32,112,1,1,40,2,35,0,1,2,2,2,5,2,92,0,0,35,15,0,0,55,0,0,493,640
2.01E+13,3,2,6,3,16,1,1,3,2,39,1,100,100,2,34.2,40,216,1,1,40,1,60,10,2,NA,NA,2,1,1,30,0,0,60,0,0,0,330,0,0,480,420
2.01E+13,4,1,5,3,6,1,1,1,2,33,2,131,100,4,17.8,40,318,1,NA,NA,1,120,3,1,2,5,4,3,1,420,0,0,120,240,15,0,155,30,0,0,390
2.01E+13,3,4,0,3,4,2,5,6,1,27,2,100,100,1,26,21,112,1,NA,NA,2,60,10,1,1,1,NA,1,1,120,0,0,60,240,0,0,240,0,0,0,720
2.01E+13,2,1,3,4,5,2,1,5,2,17,2,100,100,3,21,15,110,1,2,19,0,25,NA,2,2,NA,4,NA,NA,0,0,0,25,21,0,0,614,0,0,0,780
2.01E+13,2,4,0,1,6,0,1,NA,1,19,2,100,100,4,21.3,16,111,1,2,16,0,60,NA,2,NA,NA,NA,2,1,0,30,0,60,184,0,0,375,0,0,0,626
2.01E+13,3,1,5,5,16,3,1,5,2,40,2,100,100,1,23.5,42,320,1,2,30,3,90,0,1,2,2,NA,3,1,208,1,0,90,185,80,75,200,0,0,30,450
2.01E+13,2,1,7,2,6,1,1,13,1,80,2,110,100,4,38.3,21,112,NA,NA,NA,1,90,0,2,NA,NA,2,NA,1,60,0,0,90,0,0,0,295,0,0,0,965
2.01E+13,3,4,0,2,14,0,1,NA,2,56,1,100,100,4,25.8,30,214,NA,1,78,0,30,2,2,1,NA,NA,5,1,0,0,0,30,0,0,0,60,0,0,897,447
2.01E+13,1,3,7,4,16,1,1,15,3,21,1,100,100,2,26.5,30,215,5,NA,NA,0,60,0,2,2,NA,5,NA,1,120,0,0,60,30,0,0,300,225,0,0,565
2.01E+13,3,1,5,2,7,0,1,NA,2,61,1,100,210,3,23,20,111,NA,NA,NA,0,45,0,2,NA,NA,NA,NA,1,0,0,0,45,70,0,0,595,0,0,0,660
2.01E+13,3,2,5,3,14,1,1,9,2,46,2,100,100,1,20.7,40,318,1,1,50,1,30,15,1,2,2,4,1,1,55,0,0,30,115,165,0,150,180,0,0,540
2.01E+13,3,4,0,1,11,0,5,NA,1,36,1,100,100,3,23.1,21,112,1,1,50,0,100,0,1,NA,1,NA,8,1,0,0,0,100,120,30,0,415,0,0,0,615
2.01E+13,3,2,6,5,16,1,1,15,4,53,1,100,100,1,27.1,31,215,NA,1,50,1,100,0,3,2,1,5,1,1,5,0,0,100,36,0,0,165,85,0,350,475
2.01E+13,4,1,6,2,15,1,1,13,1,42,1,100,100,1,24.4,40,318,4,1,NA,1,120,20,1,2,1,10,2,1,0,0,0,0,0,0,0,0,0,0,1320,120
2.01E+13,2,4,0,2,14,0,1,NA,2,27,2,100,100,3,27.9,31,216,1,1,36,0,70,15,3,2,2,4,1,1,0,0,0,70,515,15,0,140,0,0,0,658
2.01E+13,1,1,5,1,5,0,1,NA,1,53,2,100,100,2,30.6,16,111,NA,1,36,0,0,15,1,NA,1,NA,NA,1,0,2,0,0,270,0,0,153,0,0,510,420
2.01E+13,3,3,2,4,12,0,1,NA,4,45,1,100,100,3,29,16,111,1,1,40,0,45,0,2,1,NA,2,2,1,0,0,0,45,35,90,0,208,0,0,474,495
2.01E+13,1,3,3,4,8,1,1,14,3,18,2,100,100,3,28.2,16,111,3,2,5,0,75,0,2,2,NA,3,NA,1,0,0,0,75,0,110,0,345,0,0,0,780
2.01E+13,4,4,0,1,11,0,1,NA,1,48,2,100,210,2,24.5,41,319,1,1,40,0,30,0,1,2,1,7,1,1,0,0,0,30,5,20,0,879,0,0,0,420
2.01E+13,4,1,5,2,13,0,1,NA,2,25,2,100,100,2,25.7,40,216,1,1,40,0,120,35,3,2,1,10,1,1,0,6,0,120,240,185,0,247,30,0,5,475
2.01E+13,2,4,0,2,2,0,1,NA,1,22,1,100,100,3,19.8,32,216,1,1,60,0,70,0,1,NA,2,1,NA,1,0,0,0,70,10,0,0,125,0,0,545,600
2.01E+13,3,4,0,3,16,1,1,8,2,41,2,100,100,2,25.7,43,321,1,2,32,1,15,40,1,2,2,1,3,1,0,0,0,15,30,0,0,290,195,0,0,570
2.01E+13,4,2,6,7,5,4,1,4,3,17,1,202,100,1,26.3,16,111,3,NA,NA,0,60,0,2,NA,NA,3,NA,1,0,0,0,60,0,0,0,596,0,0,0,668
2.01E+13,3,2,3,3,13,0,1,NA,3,85,1,100,100,4,29.1,13,107,NA,NA,NA,0,35,0,2,1,NA,NA,NA,1,0,0,0,35,20,0,0,905,0,0,0,480
2.01E+13,2,1,4,1,4,0,1,NA,1,70,2,100,100,4,25.9,43,321,NA,2,9995,0,49,8,1,2,5,NA,NA,1,0,0,0,49,259,0,0,90,0,0,405,450
2.01E+13,3,2,7,2,2,0,1,NA,2,55,1,100,220,2,23.2,14,109,NA,1,50,0,508,0,1,1,5,3,3,1,0,0,0,508,90,5,0,298,0,0,0,385
2.01E+13,3,2,7,2,9,0,1,NA,2,58,1,100,100,NA,NA,32,214,NA,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,20,45,0,0,235,0,0,500,420
2.01E+13,2,2,3,5,9,3,1,4,2,39,1,100,100,4,33.4,30,213,1,2,32,3,5,1,2,1,NA,NA,2,1,28,0,0,5,41,85,0,411,0,0,0,599
2.01E+13,4,3,5,3,8,1,1,11,2,37,2,100,242,2,NA,11,102,1,NA,NA,1,30,0,1,NA,1,7,NA,1,10,128,0,30,230,30,0,255,0,0,0,543
2.01E+13,4,2,7,2,7,0,1,NA,2,58,2,100,210,5,27.1,21,112,NA,NA,NA,0,120,5,1,NA,3,NA,2,2,0,35,0,120,120,0,0,185,0,0,0,570
2.01E+13,3,2,6,3,11,0,1,NA,3,57,1,110,100,2,31.6,16,111,NA,1,9995,0,75,0,2,2,NA,3,NA,1,0,3,0,75,0,12,0,0,0,0,523,684
2.01E+13,3,1,6,5,11,2,1,14,3,19,1,110,100,2,28.2,21,112,4,NA,NA,0,120,0,2,NA,NA,5,3,1,0,0,0,120,40,0,0,360,0,0,80,760
2.01E+13,4,1,6,2,14,0,1,NA,2,64,1,100,100,1,28,41,318,NA,NA,NA,0,0,20,3,1,1,6,3,1,0,0,0,0,0,0,0,690,120,0,0,595
2.01E+13,3,3,2,5,16,3,1,4,2,44,2,100,210,2,29.3,40,216,1,NA,NA,3,250,0,1,1,1,1,2,1,0,0,0,250,0,354,0,265,0,0,0,480
2.01E+13,2,1,6,2,11,0,1,NA,2,78,1,100,100,2,27.3,40,216,NA,NA,NA,0,35,0,2,NA,NA,7,NA,1,0,0,0,35,0,0,0,770,0,0,0,630
2.01E+13,2,2,6,4,16,2,1,12,2,49,1,100,100,2,27.7,32,214,1,1,9995,2,105,40,2,1,NA,5,2,1,60,0,0,105,255,0,0,60,0,0,510,450
2.01E+13,4,4,0,2,9,0,1,NA,2,69,1,100,100,3,26.3,30,214,NA,1,50,0,40,35,1,2,1,3,5,1,0,0,0,40,0,0,0,113,0,0,698,435
2.01E+13,1,2,7,4,14,2,1,14,2,43,2,100,220,2,30.7,32,214,1,1,40,2,100,0,1,2,1,7,NA,1,0,0,0,100,180,0,120,245,0,60,0,570
2.01E+13,4,4,0,1,5,0,1,NA,1,85,2,100,100,3,25.1,21,112,NA,NA,NA,0,25,10,1,2,1,14,NA,1,0,0,0,25,584,20,0,60,0,0,0,575
2.01E+13,3,4,0,1,5,0,1,NA,1,79,2,100,100,NA,NA,30,213,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,80,30,0,0,0,0,0,0,1055
2.01E+13,3,1,5,4,12,2,1,12,2,17,2,100,100,2,NA,15,110,3,NA,NA,0,10,30,2,1,NA,NA,NA,2,0,5,0,10,0,5,0,445,90,0,0,755
2.01E+13,1,2,7,5,16,2,1,4,3,45,1,100,100,3,42.2,30,213,1,1,55,2,80,13,2,2,NA,3,1,1,365,0,0,80,335,10,0,0,0,30,0,560
2.01E+13,3,2,5,5,14,3,1,10,2,43,2,100,100,3,30.3,40,216,1,1,43,3,50,0,1,1,1,5,NA,1,60,0,0,50,130,0,160,135,15,120,0,630
2.01E+13,1,3,7,4,4,0,1,NA,4,20,1,131,100,2,28.6,30,213,5,NA,NA,0,159,5,2,NA,NA,5,2,1,0,0,0,159,0,60,0,360,0,0,0,690
2.01E+13,3,2,6,2,15,0,1,NA,2,57,2,110,100,5,19.4,30,214,NA,1,65,0,30,0,2,NA,NA,NA,NA,3,0,0,0,30,60,0,0,330,0,0,60,550
2.01E+13,3,4,0,2,12,1,1,6,1,37,2,100,100,2,20.2,40,216,1,1,45,1,110,0,1,1,2,2,3,1,0,0,0,110,30,265,0,330,0,0,15,465
2.01E+13,1,3,4,1,11,0,1,NA,1,56,2,100,220,2,26.6,31,216,NA,1,40,0,55,0,1,NA,2,NA,NA,1,0,0,0,55,42,45,195,150,0,0,0,523
2.01E+13,2,1,7,3,15,1,1,4,2,42,2,100,100,NA,NA,40,318,1,1,40,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,80,0,0,0,0,0,0,860,435
2.01E+13,2,2,6,1,7,0,6,NA,1,73,2,100,100,3,29.3,21,112,NA,2,21,0,25,5,1,1,1,NA,NA,1,0,0,0,25,146,0,0,627,0,0,0,635
2.01E+13,3,4,0,2,9,0,1,NA,2,74,1,100,100,3,25.1,43,321,NA,NA,NA,0,65,0,2,2,NA,1,NA,1,0,0,0,65,107,31,0,572,0,0,0,540
2.01E+13,2,1,3,2,14,0,1,NA,2,54,2,100,100,1,26.6,32,214,NA,1,40,0,55,5,1,2,1,3,NA,1,0,1,0,55,0,0,110,186,15,0,475,450
2.01E+13,2,2,6,3,14,0,1,NA,3,56,1,100,100,1,30.7,40,318,NA,1,62,0,80,0,2,NA,NA,4,3,1,0,0,0,80,0,105,0,45,90,0,650,420
2.01E+13,4,4,0,4,11,1,1,13,2,34,1,100,100,3,22.8,32,213,1,NA,NA,1,60,0,1,2,2,4,1,1,0,31,0,60,170,0,0,454,0,0,0,660
2.01E+13,4,3,2,4,12,1,1,15,3,43,1,100,100,3,30.8,21,112,1,1,40,1,80,10,3,1,1,NA,7,2,0,0,0,80,40,10,0,105,0,0,485,630
2.01E+13,4,1,4,2,12,0,1,NA,1,43,1,100,210,2,28.8,31,214,1,1,40,0,33,0,1,NA,1,5,5,1,0,0,0,33,123,0,0,240,0,0,474,510
2.01E+13,3,4,0,1,1,0,1,NA,1,63,2,110,100,3,29,17,112,NA,NA,NA,0,10,0,1,1,1,10,NA,2,0,0,0,10,0,0,120,200,0,0,0,930
2.01E+13,3,2,5,2,14,0,1,NA,2,31,1,100,100,1,24.7,40,216,1,1,50,0,45,25,2,2,NA,3,2,1,0,0,60,45,15,0,0,75,0,0,535,585
2.01E+13,3,4,0,4,11,0,5,NA,4,20,1,100,210,1,28.1,30,214,5,1,40,0,120,5,2,NA,NA,5,1,1,0,0,30,120,0,0,0,165,90,0,405,523
2.01E+13,2,1,7,3,10,0,1,NA,3,76,1,110,100,4,24.3,17,112,NA,NA,NA,0,20,0,3,NA,2,NA,2,1,0,10,0,20,30,0,0,560,0,0,0,750
2.01E+13,3,3,2,5,12,3,1,1,2,28,2,100,100,2,27.4,40,216,1,NA,NA,3,120,35,1,NA,1,3,2,2,225,0,0,120,170,180,0,60,0,0,0,605
2.01E+13,2,1,7,4,16,2,1,1,2,35,2,100,100,1,23.2,40,216,1,1,50,2,120,30,1,2,1,NA,1,1,390,0,0,120,150,180,0,50,0,0,0,510
2.01E+13,3,3,2,1,4,0,1,NA,1,72,2,100,100,5,33.1,16,111,NA,NA,NA,0,25,0,1,NA,1,3,NA,1,0,0,0,25,60,0,0,660,0,0,0,660
